,noLeftEye,noRightEye,Left Eye,,Right Eye,,Nose,,Mouth Up,,Mouth Down,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7473,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7474,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7475,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7476,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7477,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7478,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7479,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7480,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7481,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7482,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7483,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7484,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7485,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7486,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7487,0,0,62,181,205,182,133,235,132,299,132,320,0,0,0,0,274
capture_2020_04_17_11_39_49_7488,0,0,68,181,202,181,134,235,134,296,133,319,0,0,0,0,274
capture_2020_04_17_11_39_49_7489,0,0,68,181,202,181,134,235,134,296,133,319,0,0,0,0,274
capture_2020_04_17_11_39_49_7490,0,0,68,181,202,181,134,235,134,296,133,319,0,0,0,0,274
capture_2020_04_17_11_39_49_7491,0,0,67,180,201,180,134,235,132,296,132,319,0,0,0,0,274
capture_2020_04_17_11_39_49_7492,0,0,67,180,201,180,134,235,132,296,132,319,0,0,0,0,274
capture_2020_04_17_11_39_49_7493,0,0,63,178,195,177,130,234,129,292,130,317,0,0,0,0,272
capture_2020_04_17_11_39_49_7494,0,0,64,177,195,176,130,233,129,291,130,315,0,0,0,0,272
capture_2020_04_17_11_39_49_7495,0,0,62,177,190,176,127,233,125,291,126,313,0,0,0,0,272
capture_2020_04_17_11_39_49_7496,0,0,59,175,187,175,124,230,121,286,123,309,0,0,0,0,270
capture_2020_04_17_11_39_49_7497,0,0,57,174,183,174,121,229,119,285,120,307,0,0,0,0,268
capture_2020_04_17_11_39_49_7498,0,0,55,171,181,170,120,224,118,279,118,301,0,0,0,0,262
capture_2020_04_17_11_39_49_7499,0,0,58,165,180,163,121,215,121,270,121,290,0,0,0,0,252
capture_2020_04_17_11_39_49_7500,0,0,60,167,181,165,120,214,120,274,121,294,0,0,0,0,250
capture_2020_04_17_11_39_49_7501,0,0,61,167,179,164,119,213,119,272,120,292,0,0,0,0,248
capture_2020_04_17_11_39_49_7502,0,0,62,165,179,163,121,214,121,270,120,288,0,0,0,0,244
capture_2020_04_17_11_39_49_7503,0,0,62,164,177,162,120,212,120,268,120,287,0,0,0,0,242
capture_2020_04_17_11_39_49_7504,0,0,62,162,176,161,120,213,119,265,119,282,0,0,0,0,238
capture_2020_04_17_11_39_49_7505,0,0,59,159,171,158,116,207,115,258,116,277,0,0,0,0,232
capture_2020_04_17_11_39_49_7506,0,0,56,154,167,152,112,201,111,251,112,269,0,0,0,0,224
capture_2020_04_17_11_39_49_7507,0,0,55,151,164,149,110,197,109,246,110,264,0,0,0,0,220
capture_2020_04_17_11_39_49_7508,0,0,58,153,165,150,111,194,111,242,112,259,0,0,0,0,218
capture_2020_04_17_11_39_49_7509,0,0,57,146,157,143,105,188,107,231,107,248,0,0,0,0,210
capture_2020_04_17_11_39_49_7510,0,0,55,142,155,138,103,179,105,224,106,241,0,0,0,0,206
capture_2020_04_17_11_39_49_7511,0,0,55,141,155,138,103,178,104,223,105,239,0,0,0,0,204
capture_2020_04_17_11_39_49_7512,0,0,55,143,157,139,103,177,104,224,105,240,0,0,0,0,204
capture_2020_04_17_11_39_49_7513,0,0,54,142,154,139,101,173,102,222,103,239,0,0,0,0,200
capture_2020_04_17_11_39_49_7514,0,0,53,141,149,139,99,172,100,220,101,236,0,0,0,0,196
capture_2020_04_17_11_39_49_7515,0,0,51,135,145,132,96,168,97,213,98,228,0,0,0,0,190
capture_2020_04_17_11_39_49_7516,0,0,50,130,142,127,95,164,96,207,97,223,0,0,0,0,186
capture_2020_04_17_11_39_49_7517,0,0,53,134,142,132,95,169,96,209,96,223,0,0,0,0,186
capture_2020_04_17_11_39_49_7518,0,0,53,133,139,132,94,168,95,207,95,222,0,0,0,0,186
capture_2020_04_17_11_39_49_7519,0,0,50,130,136,127,91,165,93,203,93,218,0,0,0,0,182
capture_2020_04_17_11_39_49_7520,0,0,52,130,137,127,94,163,95,201,95,215,0,0,0,0,182
capture_2020_04_17_11_39_49_7521,0,0,53,131,137,128,95,164,95,200,96,214,0,0,0,0,180
capture_2020_04_17_11_39_49_7522,0,0,49,124,132,122,88,158,88,193,89,207,0,0,0,0,174
capture_2020_04_17_11_39_49_7523,0,0,46,124,128,121,86,156,87,193,87,208,0,0,0,0,172
capture_2020_04_17_11_39_49_7524,0,0,44,122,124,119,84,155,84,191,85,204,0,0,0,0,172
capture_2020_04_17_11_39_49_7525,0,0,45,121,122,116,83,151,85,187,84,200,0,0,0,0,166
capture_2020_04_17_11_39_49_7526,0,0,47,120,124,117,84,151,85,186,85,200,0,0,0,0,166
capture_2020_04_17_11_39_49_7527,0,0,50,119,126,116,87,150,88,184,88,197,0,0,0,0,166
capture_2020_04_17_11_39_49_7528,0,0,51,118,127,114,88,150,89,181,90,195,0,0,0,0,164
capture_2020_04_17_11_39_49_7529,0,0,49,117,124,113,86,144,85,178,86,192,0,0,0,0,164
capture_2020_04_17_11_39_49_7530,0,0,46,116,120,113,82,143,83,176,83,189,0,0,0,0,162
capture_2020_04_17_11_39_49_7531,0,0,43,116,118,113,80,142,80,175,81,188,0,0,0,0,162
capture_2020_04_17_11_39_49_7532,0,0,42,116,115,112,79,142,78,174,79,187,0,0,0,0,162
capture_2020_04_17_11_39_49_7533,0,0,43,116,115,113,77,140,78,174,78,185,0,0,0,0,160
capture_2020_04_17_11_39_49_7534,0,0,43,116,114,113,79,141,80,175,80,187,0,0,0,0,160
capture_2020_04_17_11_39_49_7535,0,0,42,115,115,111,78,138,79,172,79,183,0,0,0,0,158
capture_2020_04_17_11_39_49_7536,0,0,41,113,113,109,77,137,78,170,78,182,0,0,0,0,156
capture_2020_04_17_11_39_49_7537,0,0,44,114,113,111,77,138,78,172,78,183,0,0,0,0,156
capture_2020_04_17_11_39_49_7538,0,0,45,111,113,108,80,139,81,169,82,180,0,0,0,0,154
capture_2020_04_17_11_39_49_7539,0,0,47,113,116,110,80,139,81,169,82,180,0,0,0,0,154
capture_2020_04_17_11_39_49_7540,0,0,47,111,116,107,81,136,82,167,81,178,0,0,0,0,152
capture_2020_04_17_11_39_49_7541,0,0,49,112,117,109,82,136,83,168,83,178,0,0,0,0,152
capture_2020_04_17_11_39_49_7542,0,0,48,111,115,108,81,134,81,166,82,176,0,0,0,0,152
capture_2020_04_17_11_39_49_7543,0,0,47,109,114,108,80,134,80,166,81,176,0,0,0,0,150
capture_2020_04_17_11_39_49_7544,0,0,45,108,113,106,78,133,78,163,79,175,0,0,0,0,150
capture_2020_04_17_11_39_49_7545,0,0,46,108,113,106,79,133,79,164,79,176,0,0,0,0,150
capture_2020_04_17_11_39_49_7546,0,0,44,108,111,106,77,133,77,164,77,176,0,0,0,0,148
capture_2020_04_17_11_39_49_7547,0,0,44,109,111,105,77,132,76,163,76,174,0,0,0,0,148
capture_2020_04_17_11_39_49_7548,0,0,45,108,111,105,77,132,78,164,78,175,0,0,0,0,148
capture_2020_04_17_11_39_49_7549,0,0,48,109,112,107,80,133,80,164,81,175,0,0,0,0,148
capture_2020_04_17_11_39_49_7550,0,0,49,110,115,107,80,134,81,166,81,176,0,0,0,0,148
capture_2020_04_17_11_39_49_7551,0,0,49,110,116,108,80,134,81,166,81,176,0,0,0,0,148
capture_2020_04_17_11_39_49_7552,0,0,49,110,116,108,80,134,81,166,81,176,0,0,0,0,148
capture_2020_04_17_11_39_49_7553,0,0,47,109,115,107,80,133,81,164,81,175,0,0,0,0,148
capture_2020_04_17_11_39_49_7554,0,0,46,109,113,107,78,133,79,163,79,174,0,0,0,0,148
capture_2020_04_17_11_39_49_7555,0,0,46,108,113,107,80,133,79,163,79,173,0,0,0,0,148
capture_2020_04_17_11_39_49_7556,0,0,47,109,113,107,81,133,79,163,79,173,0,0,0,0,150
capture_2020_04_17_11_39_49_7557,0,0,44,110,110,107,77,133,77,163,77,173,0,0,0,0,148
capture_2020_04_17_11_39_49_7558,0,0,44,110,111,107,79,133,79,162,79,172,0,0,0,0,150
capture_2020_04_17_11_39_49_7559,0,0,38,111,106,108,71,132,72,164,72,174,0,0,0,0,150
capture_2020_04_17_11_39_49_7560,0,0,37,111,103,105,71,132,72,164,72,174,0,0,0,0,150
capture_2020_04_17_11_39_49_7561,0,0,40,113,107,104,75,134,77,164,80,175,0,0,0,0,152
capture_2020_04_17_11_39_49_7562,0,0,40,113,107,104,75,134,77,164,80,175,0,0,0,0,152
capture_2020_04_17_11_39_49_7563,0,0,36,115,102,104,72,135,76,165,78,175,0,0,0,0,152
capture_2020_04_17_11_39_49_7564,0,0,39,116,106,104,76,135,79,165,81,175,0,0,0,0,152
capture_2020_04_17_11_39_49_7565,0,0,42,115,109,103,79,134,83,164,86,174,0,0,0,0,152
capture_2020_04_17_11_39_49_7566,0,0,42,115,109,103,81,134,84,164,87,174,0,0,0,0,152
capture_2020_04_17_11_39_49_7567,0,0,42,114,109,101,78,134,83,163,88,174,0,0,0,0,150
capture_2020_04_17_11_39_49_7568,0,0,42,115,108,102,80,135,83,164,88,176,0,0,0,0,152
capture_2020_04_17_11_39_49_7569,0,0,43,117,110,104,82,136,86,166,91,177,0,0,0,0,154
capture_2020_04_17_11_39_49_7570,0,0,42,118,110,104,83,137,86,167,90,177,0,0,0,0,154
capture_2020_04_17_11_39_49_7571,0,0,43,119,110,105,85,135,87,167,91,177,0,0,0,0,156
capture_2020_04_17_11_39_49_7572,0,0,44,119,112,105,84,135,89,167,93,177,0,0,0,0,156
capture_2020_04_17_11_39_49_7573,0,0,41,117,109,103,81,135,86,166,91,176,0,0,0,0,154
capture_2020_04_17_11_39_49_7574,0,0,38,117,106,102,80,135,84,166,91,176,0,0,0,0,154
capture_2020_04_17_11_39_49_7575,0,0,37,117,106,102,81,136,85,167,89,178,0,0,0,0,156
capture_2020_04_17_11_39_49_7576,0,0,36,116,105,102,80,136,84,166,88,177,0,0,0,0,156
capture_2020_04_17_11_39_49_7577,0,0,37,115,105,100,81,134,85,166,89,177,0,0,0,0,156
capture_2020_04_17_11_39_49_7578,0,0,38,122,107,105,84,138,88,171,93,182,0,0,0,0,160
capture_2020_04_17_11_39_49_7579,0,0,39,124,108,107,84,140,89,174,94,185,0,0,0,0,162
capture_2020_04_17_11_39_49_7580,0,0,41,126,111,109,86,144,92,176,95,187,0,0,0,0,164
capture_2020_04_17_11_39_49_7581,0,0,42,130,113,114,89,149,93,180,97,192,0,0,0,0,168
capture_2020_04_17_11_39_49_7582,0,0,42,130,113,114,89,149,93,181,97,192,0,0,0,0,168
capture_2020_04_17_11_39_49_7583,0,0,41,130,113,115,88,149,91,181,95,194,0,0,0,0,168
capture_2020_04_17_11_39_49_7584,0,0,38,129,110,114,84,150,87,183,90,195,0,0,0,0,166
capture_2020_04_17_11_39_49_7585,0,0,38,131,109,116,83,152,86,183,90,195,0,0,0,0,166
capture_2020_04_17_11_39_49_7586,0,0,36,130,108,116,81,153,84,183,88,195,0,0,0,0,166
capture_2020_04_17_11_39_49_7587,0,0,36,127,107,114,80,148,82,180,85,193,0,0,0,0,166
capture_2020_04_17_11_39_49_7588,0,0,36,127,107,114,80,148,82,180,85,193,0,0,0,0,166
capture_2020_04_17_11_39_49_7589,0,0,33,124,104,113,75,146,78,177,80,189,0,0,0,0,164
capture_2020_04_17_11_39_49_7590,0,0,32,124,101,113,72,146,76,177,78,189,0,0,0,0,162
capture_2020_04_17_11_39_49_7591,0,0,31,123,100,112,71,145,75,175,77,188,0,0,0,0,162
capture_2020_04_17_11_39_49_7592,0,0,30,123,100,113,69,146,72,175,74,188,0,0,0,0,162
capture_2020_04_17_11_39_49_7593,0,0,31,121,99,112,69,144,71,174,73,187,0,0,0,0,160
capture_2020_04_17_11_39_49_7594,0,0,31,122,99,114,68,144,71,174,73,187,0,0,0,0,160
capture_2020_04_17_11_39_49_7595,0,0,31,122,99,115,68,144,70,175,73,188,0,0,0,0,160
capture_2020_04_17_11_39_49_7596,0,0,31,121,97,114,67,143,69,173,72,186,0,0,0,0,158
capture_2020_04_17_11_39_49_7597,0,0,32,121,99,115,68,143,69,173,71,186,0,0,0,0,156
capture_2020_04_17_11_39_49_7598,0,0,33,117,99,112,68,141,69,171,70,182,0,0,0,0,156
capture_2020_04_17_11_39_49_7599,0,0,28,114,95,110,63,138,65,167,65,179,0,0,0,0,152
capture_2020_04_17_11_39_49_7600,0,0,30,113,95,109,64,137,65,166,66,176,0,0,0,0,150
capture_2020_04_17_11_39_49_7601,0,0,33,111,98,108,68,135,68,163,69,174,0,0,0,0,148
capture_2020_04_17_11_39_49_7602,0,0,34,111,100,107,68,133,69,163,70,173,0,0,0,0,148
capture_2020_04_17_11_39_49_7603,0,0,32,109,97,106,68,132,67,162,67,172,0,0,0,0,148
capture_2020_04_17_11_39_49_7604,0,0,37,108,100,107,73,133,72,160,71,170,0,0,0,0,146
capture_2020_04_17_11_39_49_7605,0,0,38,106,101,103,73,130,71,158,73,168,0,0,0,0,144
capture_2020_04_17_11_39_49_7606,0,0,38,106,101,103,73,129,74,157,74,167,0,0,0,0,142
capture_2020_04_17_11_39_49_7607,0,0,38,106,102,103,73,129,73,156,73,167,0,0,0,0,142
capture_2020_04_17_11_39_49_7608,0,0,42,104,104,101,77,126,78,155,78,165,0,0,0,0,142
capture_2020_04_17_11_39_49_7609,0,0,49,101,109,96,84,119,83,150,85,160,0,0,0,0,138
capture_2020_04_17_11_39_49_7610,0,0,51,99,112,95,87,119,87,147,88,157,0,0,0,0,138
capture_2020_04_17_11_39_49_7611,0,0,52,98,113,94,88,119,87,145,89,155,0,0,0,0,136
capture_2020_04_17_11_39_49_7612,0,0,52,98,112,94,85,117,87,144,88,154,0,0,0,0,136
capture_2020_04_17_11_39_49_7613,0,0,50,97,110,93,85,116,87,144,88,154,0,0,0,0,136
capture_2020_04_17_11_39_49_7614,0,0,50,97,110,92,85,116,85,143,86,153,0,0,0,0,136
capture_2020_04_17_11_39_49_7615,0,0,46,98,106,94,85,116,81,143,85,153,0,0,0,0,136
capture_2020_04_17_11_39_49_7616,0,0,45,99,106,94,80,117,81,144,83,154,0,0,0,0,136
capture_2020_04_17_11_39_49_7617,0,0,45,100,105,94,80,117,81,144,83,154,0,0,0,0,136
capture_2020_04_17_11_39_49_7618,0,0,43,99,103,94,79,117,79,144,82,154,0,0,0,0,136
capture_2020_04_17_11_39_49_7619,0,0,43,99,104,93,80,117,80,144,82,154,0,0,0,0,136
capture_2020_04_17_11_39_49_7620,0,0,47,98,105,92,80,117,80,144,82,154,0,0,0,0,136
capture_2020_04_17_11_39_49_7621,0,0,45,97,104,91,80,117,80,143,82,155,0,0,0,0,136
capture_2020_04_17_11_39_49_7622,0,0,45,97,107,91,80,117,82,144,83,155,0,0,0,0,136
capture_2020_04_17_11_39_49_7623,0,0,45,97,107,92,80,118,82,146,83,158,0,0,0,0,136
capture_2020_04_17_11_39_49_7624,0,0,43,99,107,95,80,119,81,149,82,160,0,0,0,0,138
capture_2020_04_17_11_39_49_7625,0,0,43,102,106,98,80,124,80,154,82,164,0,0,0,0,140
capture_2020_04_17_11_39_49_7626,0,0,43,104,109,100,81,126,81,155,83,166,0,0,0,0,142
capture_2020_04_17_11_39_49_7627,0,0,41,111,107,108,78,136,79,165,80,176,0,0,0,0,144
capture_2020_04_17_11_39_49_7628,0,0,43,113,110,110,82,139,81,168,83,180,0,0,0,0,148
capture_2020_04_17_11_39_49_7629,0,0,44,120,113,115,84,143,84,175,85,186,0,0,0,0,152
capture_2020_04_17_11_39_49_7630,0,0,51,124,122,119,90,149,92,181,94,193,0,0,0,0,160
capture_2020_04_17_11_39_49_7631,0,0,52,124,124,120,94,150,94,182,95,196,0,0,0,0,164
capture_2020_04_17_11_39_49_7632,0,0,48,127,123,124,91,154,90,187,91,200,0,0,0,0,168
capture_2020_04_17_11_39_49_7633,0,0,47,128,121,124,91,155,90,188,91,202,0,0,0,0,168
capture_2020_04_17_11_39_49_7634,0,0,43,132,122,130,86,161,87,198,88,211,0,0,0,0,174
capture_2020_04_17_11_39_49_7635,0,0,42,135,123,133,88,166,85,202,87,215,0,0,0,0,178
capture_2020_04_17_11_39_49_7636,0,0,46,139,129,139,90,173,88,214,90,226,0,0,0,0,182
capture_2020_04_17_11_39_49_7637,0,0,43,140,128,140,89,179,88,217,88,231,0,0,0,0,182
capture_2020_04_17_11_39_49_7638,0,0,41,144,129,148,85,187,83,226,82,239,0,0,0,0,186
capture_2020_04_17_11_39_49_7639,0,0,41,149,131,153,86,189,84,232,82,245,0,0,0,0,188
capture_2020_04_17_11_39_49_7640,0,0,41,152,131,156,87,192,84,235,83,250,0,0,0,0,190
capture_2020_04_17_11_39_49_7641,0,0,43,157,137,165,90,203,88,246,86,260,0,0,0,0,198
capture_2020_04_17_11_39_49_7642,0,0,47,161,141,171,93,210,89,255,85,269,0,0,0,0,204
capture_2020_04_17_11_39_49_7643,0,0,50,162,144,172,95,212,91,255,87,270,0,0,0,0,206
capture_2020_04_17_11_39_49_7644,0,0,54,165,151,175,97,218,94,261,90,276,0,0,0,0,212
capture_2020_04_17_11_39_49_7645,0,0,54,165,150,176,98,219,94,262,91,277,0,0,0,0,214
capture_2020_04_17_11_39_49_7646,0,0,54,167,154,177,101,221,95,264,92,278,0,0,0,0,214
capture_2020_04_17_11_39_49_7647,0,0,55,165,155,175,101,222,95,263,92,279,0,0,0,0,216
capture_2020_04_17_11_39_49_7648,0,0,54,163,156,174,100,222,95,263,91,279,0,0,0,0,216
capture_2020_04_17_11_39_49_7649,0,0,54,163,156,173,101,221,96,263,92,279,0,0,0,0,218
capture_2020_04_17_11_39_49_7650,0,0,51,160,157,170,101,220,95,262,91,279,0,0,0,0,218
capture_2020_04_17_11_39_49_7651,0,0,51,161,155,171,99,219,94,262,91,278,0,0,0,0,220
capture_2020_04_17_11_39_49_7652,0,0,55,163,160,173,104,224,99,267,95,283,0,0,0,0,224
capture_2020_04_17_11_39_49_7653,0,0,56,167,163,176,103,227,99,270,96,286,0,0,0,0,226
capture_2020_04_17_11_39_49_7654,0,0,54,166,164,176,104,227,100,271,97,287,0,0,0,0,228
capture_2020_04_17_11_39_49_7655,0,0,54,164,164,173,104,224,100,269,99,283,0,0,0,0,228
capture_2020_04_17_11_39_49_7656,0,0,55,165,165,175,105,226,100,271,100,286,0,0,0,0,230
capture_2020_04_17_11_39_49_7657,0,0,54,164,166,174,105,227,101,273,99,290,0,0,0,0,232
capture_2020_04_17_11_39_49_7658,0,0,55,168,169,176,107,230,103,278,101,295,0,0,0,0,236
capture_2020_04_17_11_39_49_7659,0,0,53,165,171,173,106,230,102,278,102,294,0,0,0,0,236
capture_2020_04_17_11_39_49_7660,0,0,54,164,172,173,111,231,108,279,104,297,0,0,0,0,238
capture_2020_04_17_11_39_49_7661,0,0,70,202,202,214,133,276,128,331,125,350,0,0,0,0,270
capture_2020_04_17_11_39_49_7662,0,0,78,220,213,232,144,301,137,355,135,373,0,0,0,0,286
capture_2020_04_17_11_39_49_7663,0,0,79,226,218,240,148,309,141,366,140,385,0,0,0,0,294
capture_2020_04_17_11_39_49_7664,0,0,80,241,224,251,153,327,146,384,145,404,0,0,0,0,304
capture_2020_04_17_11_39_49_7665,0,0,84,248,232,260,155,342,149,395,150,415,0,0,0,0,308
capture_2020_04_17_11_39_49_7666,0,0,85,251,238,262,156,344,152,402,151,417,0,0,0,0,310
capture_2020_04_17_11_39_49_7667,0,0,86,249,240,262,157,345,153,403,152,419,0,0,0,0,312
capture_2020_04_17_11_39_49_7668,0,0,87,248,245,261,163,342,155,402,155,419,0,0,0,0,312
capture_2020_04_17_11_39_49_7669,0,0,93,241,248,255,164,334,158,391,158,414,0,0,0,0,314
capture_2020_04_17_11_39_49_7670,0,0,91,236,250,251,168,327,163,387,157,411,0,0,0,0,314
capture_2020_04_17_11_39_49_7671,0,0,97,236,249,250,171,326,161,385,161,406,0,0,0,0,316
capture_2020_04_17_11_39_49_7672,0,0,88,235,242,248,169,322,157,382,153,403,0,0,0,0,316
capture_2020_04_17_11_39_49_7673,0,0,86,233,239,243,161,313,152,377,151,398,0,0,0,0,316
capture_2020_04_17_11_39_49_7674,0,0,85,227,235,238,156,309,151,370,152,391,0,0,0,0,314
capture_2020_04_17_11_39_49_7675,0,0,85,226,235,235,157,303,151,365,148,386,0,0,0,0,314
capture_2020_04_17_11_39_49_7676,0,0,81,223,232,233,154,298,150,362,148,383,0,0,0,0,314
capture_2020_04_17_11_39_49_7677,0,0,75,217,222,225,146,291,142,351,142,373,0,0,0,0,310
capture_2020_04_17_11_39_49_7678,0,0,75,216,222,222,146,286,142,346,142,369,0,0,0,0,310
capture_2020_04_17_11_39_49_7679,0,0,74,210,216,216,142,279,140,340,140,362,0,0,0,0,306
capture_2020_04_17_11_39_49_7680,0,0,73,211,215,213,141,276,137,339,138,359,0,0,0,0,304
capture_2020_04_17_11_39_49_7681,0,0,69,210,211,212,140,275,137,333,137,355,0,0,0,0,302
capture_2020_04_17_11_39_49_7682,0,0,67,201,205,202,136,259,133,322,133,344,0,0,0,0,294
capture_2020_04_17_11_39_49_7683,0,0,67,199,201,200,133,257,129,317,129,340,0,0,0,0,290
capture_2020_04_17_11_39_49_7684,0,0,57,186,190,188,127,243,123,300,122,322,0,0,0,0,276
capture_2020_04_17_11_39_49_7685,0,0,57,182,189,181,123,236,122,295,122,317,0,0,0,0,270
capture_2020_04_17_11_39_49_7686,0,0,59,182,188,183,125,235,124,294,124,314,0,0,0,0,268
capture_2020_04_17_11_39_49_7687,0,0,64,180,192,180,131,231,129,288,127,309,0,0,0,0,268
capture_2020_04_17_11_39_49_7688,0,0,68,181,192,180,132,229,131,287,131,307,0,0,0,0,268
capture_2020_04_17_11_39_49_7689,0,0,72,179,196,179,133,228,134,283,134,303,0,0,0,0,266
capture_2020_04_17_11_39_49_7690,0,0,72,175,195,175,133,222,133,279,133,299,0,0,0,0,266
capture_2020_04_17_11_39_49_7691,0,0,67,174,189,176,130,223,128,278,128,298,0,0,0,0,264
capture_2020_04_17_11_39_49_7692,0,0,71,174,193,176,132,223,130,278,131,298,0,0,0,0,264
capture_2020_04_17_11_39_49_7693,0,0,70,173,192,175,131,222,129,276,130,297,0,0,0,0,262
capture_2020_04_17_11_39_49_7694,0,0,72,172,197,176,136,222,132,278,132,297,0,0,0,0,262
capture_2020_04_17_11_39_49_7695,0,0,77,174,197,179,137,223,134,280,134,299,0,0,0,0,262
capture_2020_04_17_11_39_49_7696,0,0,78,175,200,180,140,224,136,281,135,301,0,0,0,0,262
capture_2020_04_17_11_39_49_7697,0,0,78,176,200,181,141,224,136,282,136,302,0,0,0,0,262
capture_2020_04_17_11_39_49_7698,0,0,80,176,202,181,141,224,136,282,136,302,0,0,0,0,262
capture_2020_04_17_11_39_49_7699,0,0,80,174,203,181,141,224,137,282,136,303,0,0,0,0,262
capture_2020_04_17_11_39_49_7700,0,0,77,175,201,181,138,227,134,282,134,303,0,0,0,0,262
capture_2020_04_17_11_39_49_7701,0,0,76,175,201,181,139,227,136,280,135,302,0,0,0,0,262
capture_2020_04_17_11_39_49_7702,0,0,79,176,200,182,140,228,136,282,136,304,0,0,0,0,262
capture_2020_04_17_11_39_49_7703,0,0,74,177,199,182,135,228,133,283,132,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7704,0,0,75,177,197,182,137,228,131,284,131,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7705,0,0,72,177,197,182,135,228,131,284,131,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7706,0,0,71,177,196,183,135,228,131,284,131,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7707,0,0,72,178,198,183,134,230,130,286,131,307,0,0,0,0,262
capture_2020_04_17_11_39_49_7708,0,0,70,177,197,182,134,230,130,284,130,304,0,0,0,0,262
capture_2020_04_17_11_39_49_7709,0,0,69,178,196,182,132,230,129,286,129,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7710,0,0,68,178,194,182,131,228,128,286,128,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7711,0,0,69,178,197,182,131,229,130,286,131,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7712,0,0,69,178,197,182,131,229,130,286,131,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7713,0,0,69,178,195,182,131,229,129,286,130,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7714,0,0,69,178,195,182,131,229,129,286,130,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7715,0,0,71,178,195,182,131,229,129,286,130,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7716,0,0,71,178,195,182,131,229,129,286,130,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7717,0,0,71,178,195,182,131,229,129,286,130,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7718,0,0,71,178,195,182,131,229,129,286,130,305,0,0,0,0,262
capture_2020_04_17_11_39_49_7719,0,0,71,178,195,182,131,229,129,286,130,305,0,0,0,0,262
capture_2020_05_06_13_35_00_1625,0,0,60,128,141,128,100,157,100,193,101,208,0,0,0,0,178
capture_2020_05_06_13_35_00_1626,0,0,57,129,138,128,98,158,99,195,99,208,0,0,0,0,178
capture_2020_05_06_13_35_00_1627,0,0,55,129,136,129,96,158,97,196,98,208,0,0,0,0,178
capture_2020_05_06_13_35_00_1628,0,0,55,129,136,129,96,158,97,196,98,208,0,0,0,0,178
capture_2020_05_06_13_35_00_1629,0,0,52,130,133,130,92,161,94,197,94,209,0,0,0,0,176
capture_2020_05_06_13_35_00_1630,0,0,50,132,130,132,91,162,91,197,92,209,0,0,0,0,176
capture_2020_05_06_13_35_00_1631,0,0,50,132,130,131,91,162,91,197,92,209,0,0,0,0,176
capture_2020_05_06_13_35_00_1632,0,0,49,133,130,133,91,163,91,198,92,210,0,0,0,0,176
capture_2020_05_06_13_35_00_1633,0,0,50,132,129,131,91,162,92,197,92,210,0,0,0,0,176
capture_2020_05_06_13_35_00_1634,0,0,49,131,128,131,91,162,92,197,92,210,0,0,0,0,176
capture_2020_05_06_13_35_00_1635,0,0,49,131,128,130,91,162,91,196,91,208,0,0,0,0,176
capture_2020_05_06_13_35_00_1636,0,0,50,130,128,130,92,162,92,197,92,209,0,0,0,0,176
capture_2020_05_06_13_35_00_1637,0,0,52,131,132,131,94,161,95,197,95,209,0,0,0,0,176
capture_2020_05_06_13_35_00_1638,0,0,52,130,130,130,93,160,94,194,94,207,0,0,0,0,176
capture_2020_05_06_13_35_00_1639,0,0,52,129,131,129,95,160,95,194,95,207,0,0,0,0,176
